# file...... iec_agglin_sweep_out.csv
# date...... Mon Apr 21 03:26:45 2014
# user...... noah
# host...... (null)
# target.... windclass 6
# trigger... (none)
# interval.. 60
# limit..... 20000
# timestamp,power_out
2004-01-01 03:00:00 UTC,+71.8329758672
2004-01-01 03:01:00 UTC,+72.5658438752
2004-01-01 03:02:00 UTC,+73.2971974547
2004-01-01 03:03:00 UTC,+74.0270397352
2004-01-01 03:04:00 UTC,+74.7553738397
2004-01-01 03:05:00 UTC,+75.4822028848
2004-01-01 03:06:00 UTC,+76.2075299805
2004-01-01 03:07:00 UTC,+76.9313582306
2004-01-01 03:08:00 UTC,+77.6536907323
2004-01-01 03:09:00 UTC,+78.3745305766
2004-01-01 03:10:00 UTC,+79.0720575005
2004-01-01 03:11:00 UTC,+79.7681430263
2004-01-01 03:12:00 UTC,+80.7857017247
2004-01-01 03:13:00 UTC,+81.9717080303
2004-01-01 03:14:00 UTC,+83.1552635238
2004-01-01 03:15:00 UTC,+84.3363732697
2004-01-01 03:16:00 UTC,+85.5150423221
2004-01-01 03:17:00 UTC,+86.6912757244
2004-01-01 03:18:00 UTC,+87.8650785098
2004-01-01 03:19:00 UTC,+89.036455701
2004-01-01 03:20:00 UTC,+90.1680750453
2004-01-01 03:21:00 UTC,+91.297355965
2004-01-01 03:22:00 UTC,+92.4243032924
2004-01-01 03:23:00 UTC,+93.5489218496
2004-01-01 03:24:00 UTC,+94.6712164489
2004-01-01 03:25:00 UTC,+95.7911918926
2004-01-01 03:26:00 UTC,+96.9088529732
2004-01-01 03:27:00 UTC,+98.0242044731
2004-01-01 03:28:00 UTC,+99.137251165
2004-01-01 03:29:00 UTC,+100.247997812
2004-01-01 03:30:00 UTC,+101.323420047
2004-01-01 03:31:00 UTC,+102.396619985
2004-01-01 03:32:00 UTC,+103.467602219
2004-01-01 03:33:00 UTC,+104.595914751
2004-01-01 03:34:00 UTC,+105.972287615
2004-01-01 03:35:00 UTC,+107.345816286
2004-01-01 03:36:00 UTC,+108.716506642
2004-01-01 03:37:00 UTC,+110.084364546
2004-01-01 03:38:00 UTC,+111.449395853
2004-01-01 03:39:00 UTC,+112.811606403
2004-01-01 03:40:00 UTC,+114.143204189
2004-01-01 03:41:00 UTC,+115.472050307
2004-01-01 03:42:00 UTC,+116.798150443
2004-01-01 03:43:00 UTC,+118.121510271
2004-01-01 03:44:00 UTC,+119.442135454
2004-01-01 03:45:00 UTC,+120.760031643
2004-01-01 03:46:00 UTC,+122.075204478
2004-01-01 03:47:00 UTC,+123.387659585
2004-01-01 03:48:00 UTC,+124.697402582
2004-01-01 03:49:00 UTC,+126.004439071
2004-01-01 03:50:00 UTC,+127.28283
2004-01-01 03:51:00 UTC,+128.558579209
2004-01-01 03:52:00 UTC,+129.831692158
2004-01-01 03:53:00 UTC,+131.102174294
2004-01-01 03:54:00 UTC,+132.370031054
2004-01-01 03:55:00 UTC,+133.635267862
2004-01-01 03:56:00 UTC,+134.897890134
2004-01-01 03:57:00 UTC,+136.190434146
2004-01-01 03:58:00 UTC,+137.54114051
2004-01-01 03:59:00 UTC,+138.88905572
2004-01-01 04:00:00 UTC,+140.208306552
2004-01-01 04:01:00 UTC,+141.52483123
2004-01-01 04:02:00 UTC,+142.838635388
2004-01-01 04:03:00 UTC,+144.149724646
2004-01-01 04:04:00 UTC,+145.458104616
2004-01-01 04:05:00 UTC,+146.763780896
2004-01-01 04:06:00 UTC,+148.066759073
2004-01-01 04:07:00 UTC,+149.367044723
2004-01-01 04:08:00 UTC,+150.664643409
2004-01-01 04:09:00 UTC,+151.959560684
2004-01-01 04:10:00 UTC,+153.219951023
2004-01-01 04:11:00 UTC,+154.477736841
2004-01-01 04:12:00 UTC,+155.732923518
2004-01-01 04:13:00 UTC,+156.985516425
2004-01-01 04:14:00 UTC,+158.235520924
2004-01-01 04:15:00 UTC,+159.482942362
2004-01-01 04:16:00 UTC,+160.727786077
2004-01-01 04:17:00 UTC,+161.970057396
2004-01-01 04:18:00 UTC,+163.209761635
2004-01-01 04:19:00 UTC,+164.446904098
2004-01-01 04:20:00 UTC,+165.661583163
2004-01-01 04:21:00 UTC,+166.873752166
2004-01-01 04:22:00 UTC,+168.083416293
2004-01-01 04:23:00 UTC,+169.29058072
2004-01-01 04:24:00 UTC,+170.505199976
2004-01-01 04:25:00 UTC,+171.718677444
2004-01-01 04:26:00 UTC,+172.929647332
2004-01-01 04:27:00 UTC,+174.138114822
2004-01-01 04:28:00 UTC,+175.344085085
2004-01-01 04:29:00 UTC,+176.547563282
2004-01-01 04:30:00 UTC,+177.738507571
2004-01-01 04:31:00 UTC,+178.926990844
2004-01-01 04:32:00 UTC,+180.113018186
2004-01-01 04:33:00 UTC,+181.296594673
2004-01-01 04:34:00 UTC,+182.477725369
2004-01-01 04:35:00 UTC,+183.656415329
2004-01-01 04:36:00 UTC,+184.832669595
2004-01-01 04:37:00 UTC,+186.0064932
2004-01-01 04:38:00 UTC,+187.177891169
2004-01-01 04:39:00 UTC,+188.346868513
2004-01-01 04:40:00 UTC,+189.487308057
2004-01-01 04:41:00 UTC,+190.625390951
2004-01-01 04:42:00 UTC,+191.761122063
2004-01-01 04:43:00 UTC,+192.894506254
2004-01-01 04:44:00 UTC,+194.025548373
2004-01-01 04:45:00 UTC,+195.154253261
2004-01-01 04:46:00 UTC,+196.280625746
2004-01-01 04:47:00 UTC,+197.404670649
2004-01-01 04:48:00 UTC,+198.52639278
2004-01-01 04:49:00 UTC,+199.645796938
2004-01-01 04:50:00 UTC,+200.730737542
2004-01-01 04:51:00 UTC,+201.81343618
2004-01-01 04:52:00 UTC,+202.893897486
2004-01-01 04:53:00 UTC,+203.972126082
2004-01-01 04:54:00 UTC,+205.048126582
2004-01-01 04:55:00 UTC,+206.121903591
2004-01-01 04:56:00 UTC,+207.193461702
2004-01-01 04:57:00 UTC,+208.262805503
2004-01-01 04:58:00 UTC,+209.329939567
2004-01-01 04:59:00 UTC,+210.394868462
2004-01-01 05:00:00 UTC,+211.427455771
2004-01-01 05:01:00 UTC,+212.457909299
2004-01-01 05:02:00 UTC,+213.486233455
2004-01-01 05:03:00 UTC,+214.512432641
2004-01-01 05:04:00 UTC,+215.536511246
2004-01-01 05:05:00 UTC,+216.558473654
2004-01-01 05:06:00 UTC,+217.578324236
2004-01-01 05:07:00 UTC,+218.596067357
2004-01-01 05:08:00 UTC,+219.611707373
2004-01-01 05:09:00 UTC,+220.625248628
