#Wind Turbine Test Standard Weather File
$state_name=USA
$city_name=Anytown
$lat_deg=12
$lat_min=34
$long_deg=12
$long_min=34
$timezone_offset=0
temperature,wind_speed,pressure
#month:day:hour:minute:second
01:01:22:30:00,32,8.360,1000
01:01:22:40:00,32,7.663,1000
01:01:22:50:00,32,7.071,1000
01:01:23:00:00,32,7.892,1000
01:01:23:10:00,32,7.726,1000
01:01:23:20:00,32,8.131,1000
01:01:23:30:00,32,8.489,1000
01:01:23:40:00,32,7.459,1000
01:01:23:50:00,32,7.961,1000
01:02:00:00:00,32,7.952,1000
01:02:00:10:00,32,6.992,1000
01:02:00:20:00,32,7.168,1000
01:02:00:30:00,32,7.174,1000
01:02:00:40:00,32,6.334,1000
01:02:00:50:00,32,7.003,1000
01:02:01:00:00,32,7.052,1000
01:02:01:10:00,32,7.014,1000
01:02:01:20:00,32,6.763,1000
01:02:01:30:00,32,6.767,1000
01:02:01:40:00,32,6.533,1000
01:02:01:50:00,32,6.591,1000
01:02:02:00:00,32,6.649,1000
01:02:02:10:00,32,6.696,1000
01:02:02:20:00,32,7.338,1000
01:02:02:30:00,32,7.252,1000
01:02:02:40:00,32,8.335,1000
01:02:02:50:00,32,8.244,1000
01:02:03:00:00,32,8.707,1000
01:02:03:10:00,32,8.099,1000
01:02:03:20:00,32,7.919,1000
01:02:03:30:00,32,7.838,1000
01:02:03:40:00,32,8.037,1000
01:02:03:50:00,32,7.843,1000
01:02:04:00:00,32,7.737,1000
01:02:04:10:00,32,8.168,1000
01:02:04:20:00,32,8.021,1000
01:02:04:30:00,32,7.659,1000
01:02:04:40:00,32,7.268,1000
01:02:04:50:00,32,7.248,1000
01:02:05:00:00,32,7.208,1000
01:02:05:10:00,32,7.007,1000
01:02:05:20:00,32,7.068,1000
01:02:05:30:00,32,6.993,1000
01:02:05:40:00,32,7.171,1000
01:02:05:50:00,32,6.794,1000
01:02:06:00:00,32,7.256,1000
01:02:06:10:00,32,6.982,1000
01:02:06:20:00,32,6.850,1000
01:02:06:30:00,32,6.138,1000
01:02:06:40:00,32,4.691,1000
01:02:06:50:00,32,4.466,1000
01:02:07:00:00,32,4.989,1000
01:02:07:10:00,32,5.307,1000
01:02:07:20:00,32,5.021,1000
01:02:07:30:00,32,4.893,1000
01:02:07:40:00,32,4.962,1000
01:02:07:50:00,32,4.737,1000
01:02:08:00:00,32,4.092,1000
01:02:08:10:00,32,4.492,1000
01:02:08:20:00,32,4.500,1000
01:02:08:30:00,32,3.064,1000
01:02:08:40:00,32,4.300,1000
01:02:08:50:00,32,4.300,1000
01:02:09:00:00,32,4.300,1000
01:02:09:10:00,32,4.300,1000
01:02:09:20:00,32,4.300,1000
01:02:09:30:00,32,4.300,1000
01:02:09:40:00,32,4.335,1000
01:02:09:50:00,32,4.300,1000
01:02:10:00:00,32,4.300,1000
01:02:10:10:00,32,4.300,1000
01:02:10:20:00,32,4.300,1000
01:02:10:30:00,32,4.300,1000
01:02:10:40:00,32,4.300,1000
01:02:10:50:00,32,4.300,1000
01:02:11:00:00,32,4.300,1000
01:02:11:10:00,32,4.300,1000
01:02:11:20:00,32,4.300,1000
01:02:11:30:00,32,4.300,1000
01:02:11:40:00,32,4.300,1000
01:02:11:50:00,32,4.300,1000
01:02:12:00:00,32,4.300,1000
01:02:12:10:00,32,4.300,1000
01:02:12:20:00,32,4.300,1000
01:02:12:30:00,32,4.300,1000
01:02:12:40:00,32,4.300,1000
