#Wind Turbine Test Standard Weather File
$state_name=USA
$city_name=Anytown
$lat_deg=12
$lat_min=34
$long_deg=12
$long_min=34
$timezone_offset=0
temperature,wind_speed,pressure
#month:day:hour:minute:second
10:04:19:04:41,32,5.074,1000
10:04:19:14:41,32,4.711,1000
10:04:19:24:41,32,5.207,1000
10:04:19:34:41,32,6.491,1000
10:04:19:44:41,32,5.749,1000
10:05:13:12:35,32,8.135,1000
10:05:13:22:35,32,8.410,1000
10:05:13:32:35,32,7.179,1000
10:05:13:42:35,32,6.888,1000
10:05:23:09:28,32,6.630,1000
10:05:23:19:28,32,6.582,1000
10:05:23:29:28,32,6.003,1000
10:05:23:39:28,32,6.285,1000
10:05:23:49:28,32,8.472,1000
10:05:23:59:28,32,8.612,1000
10:06:00:09:28,32,9.219,1000
10:06:00:19:28,32,7.656,1000
10:06:00:29:28,32,6.152,1000
10:06:00:39:28,32,6.659,1000
10:06:00:49:28,32,6.926,1000
10:06:00:59:28,32,7.903,1000
10:06:01:09:28,32,7.911,1000
10:06:01:19:28,32,7.555,1000
10:06:01:29:28,32,9.358,1000
10:06:01:39:28,32,8.269,1000
10:06:01:49:28,32,7.968,1000
10:06:01:59:28,32,8.976,1000
10:06:02:09:28,32,8.232,1000
11:06:15:59:12,32,10.312,1000
11:06:16:09:12,32,9.073,1000
11:06:16:19:12,32,8.840,1000
11:06:16:29:12,32,10.164,1000
11:06:16:39:12,32,12.345,1000
11:06:16:49:12,32,11.322,1000
11:06:16:59:12,32,10.977,1000
11:06:17:09:12,32,10.166,1000
11:06:17:19:12,32,10.747,1000
11:06:17:52:06,32,8.963,1000
11:06:18:18:37,32,11.415,1000
11:06:18:40:25,32,10.513,1000
11:06:18:50:25,32,8.213,1000
11:06:19:00:25,32,8.548,1000
11:06:19:10:25,32,8.916,1000
11:06:19:20:25,32,9.083,1000
11:06:19:30:25,32,8.209,1000
11:06:19:40:25,32,11.904,1000
11:06:19:50:25,32,9.478,1000
11:06:20:00:25,32,7.965,1000
11:06:20:10:25,32,7.323,1000
11:06:20:20:25,32,10.976,1000
11:06:20:30:25,32,11.700,1000
11:06:20:40:25,32,10.442,1000
11:06:20:50:25,32,9.931,1000
11:06:21:00:25,32,10.906,1000
11:06:21:10:25,32,12.444,1000
11:06:21:20:25,32,9.271,1000
11:06:23:17:04,32,5.968,1000
11:06:23:27:04,32,6.070,1000
11:06:23:49:42,32,6.910,1000
11:06:23:59:42,32,6.760,1000
11:07:00:09:42,32,6.550,1000
11:07:00:19:42,32,6.492,1000
11:07:00:29:42,32,7.851,1000
11:07:00:39:42,32,7.768,1000
11:07:01:05:28,32,8.808,1000
11:07:01:15:28,32,9.891,1000
11:08:02:31:35,32,5.020,1000
11:08:02:41:35,32,3.651,1000
11:08:02:51:35,32,3.494,1000
11:08:03:01:35,32,3.402,1000
11:08:03:11:35,32,3.845,1000
11:08:03:21:35,32,3.409,1000
11:08:18:36:01,32,8.852,1000
11:08:18:46:01,32,10.054,1000
11:08:18:56:01,32,7.467,1000
11:08:19:31:53,32,9.316,1000
11:08:20:29:59,32,14.249,1000
11:08:20:39:59,32,14.862,1000
11:08:20:49:59,32,11.064,1000
11:08:20:59:59,32,12.717,1000
11:08:21:09:59,32,10.616,1000
11:08:21:19:59,32,15.918,1000
11:08:21:29:59,32,14.314,1000
11:08:21:39:59,32,16.678,1000
11:08:22:07:16,32,17.336,1000
11:08:22:17:16,32,16.976,1000
11:08:22:27:16,32,15.449,1000
11:08:22:37:16,32,13.238,1000
11:08:22:47:16,32,9.327,1000
11:13:23:54:47,32,8.093,1000
11:14:00:04:47,32,6.849,1000
11:14:00:14:47,32,7.944,1000
11:14:00:24:47,32,6.727,1000
11:14:00:34:47,32,7.272,1000
11:14:00:44:47,32,7.578,1000
11:14:00:54:47,32,7.951,1000
11:14:01:04:47,32,6.097,1000
11:14:01:14:47,32,5.493,1000
11:14:01:24:47,32,6.350,1000
11:14:01:34:47,32,7.503,1000
11:14:01:44:47,32,7.481,1000
11:14:01:54:47,32,7.679,1000
11:14:02:04:47,32,8.183,1000
11:14:02:14:47,32,8.678,1000
11:14:02:24:47,32,6.391,1000
11:14:02:34:47,32,5.814,1000
11:14:02:44:47,32,6.538,1000
